exchange,exchange_symbol,product_symbol,product_type,price_precision,size_precision,min_size,min_notional,size_per_contract
bybit,HBARUSDT,HBAR-USDT-SPOT,spot,0.00001,0.01,3.05,0,1
bybit,FLOWUSDT,FLOW-USDT-SPOT,spot,0.001,0.01,1.26,0,1
bybit,KASTAUSDT,KASTA-USDT-SPOT,spot,0.000001,0.1,25.8,0,1
bybit,STXUSDT,STX-USDT-SPOT,spot,0.001,0.01,0.57,0,1
bybit,SIDUSUSDT,SIDUS-USDT-SPOT,spot,0.0000001,0.01,171.17,0,1
bybit,VPADUSDT,VPAD-USDT-SPOT,spot,0.000001,0.01,71.89,0,1
bybit,LOOKSUSDT,LOOKS-USDT-SPOT,spot,0.00001,0.01,14.67,0,1
bybit,MBSUSDT,MBS-USDT-SPOT,spot,0.000001,0.01,47.79,0,1
bybit,DAIUSDT,DAI-USDT-SPOT,spot,0.0001,0.01,1,0,1
bybit,ACAUSDT,ACA-USDT-SPOT,spot,0.00001,0.01,10.28,0,1
bybit,MVUSDT,MV-USDT-SPOT,spot,0.000001,0.01,72.8,0,1
bybit,MIXUSDT,MIX-USDT-SPOT,spot,0.000001,0.01,594.54,0,1
bybit,LTCUSDC,LTC-USDC-SPOT,spot,0.01,0.00001,0.00925,0,1
bybit,MANAUSDC,MANA-USDC-SPOT,spot,0.0001,0.01,1.86,0,1
bybit,SANDUSDC,SAND-USDC-SPOT,spot,0.0001,0.01,1.58,0,1
bybit,DOTUSDC,DOT-USDC-SPOT,spot,0.001,0.001,0.133,0,1
bybit,LUNCUSDC,LUNC-USDC-SPOT,spot,0.00000001,0.001,8292.562,0,1
bybit,RSS3USDT,RSS3-USDT-SPOT,spot,0.00001,0.01,7.33,0,1
bybit,TAPUSDT,TAP-USDT-SPOT,spot,0.0000001,0.01,1277.14,0,1
bybit,ERTHAUSDT,ERTHA-USDT-SPOT,spot,0.0000001,0.01,798.09,0,1
bybit,GMXUSDT,GMX-USDT-SPOT,spot,0.01,0.01,0.04,0,1
bybit,ACHUSDT,ACH-USDT-SPOT,spot,0.00001,0.1,38.3,0,1
bybit,JSTUSDT,JST-USDT-SPOT,spot,0.00001,0.01,24.56,0,1
bybit,SUNUSDT,SUN-USDT-SPOT,spot,0.000001,0.01,44.68,0,1
bybit,BTTUSDT,BTT-USDT-SPOT,spot,0.0000000001,1,848825,0,1
bybit,TRXUSDT,TRX-USDT-SPOT,spot,0.0001,0.01,3.91,0,1
bybit,NFTUSDT,NFT-USDT-SPOT,spot,0.0000000001,1,1859774,0,1
bybit,POKTUSDT,POKT-USDT-SPOT,spot,0.00001,0.01,26.08,0,1
bybit,SCRTUSDT,SCRT-USDT-SPOT,spot,0.0001,0.01,2.38,0,1
bybit,PSTAKEUSDT,PSTAKE-USDT-SPOT,spot,0.00001,0.01,16.83,0,1
bybit,SONUSDT,SON-USDT-SPOT,spot,0.0000001,0.01,3685.96,0,1
bybit,DOMEUSDT,DOME-USDT-SPOT,spot,0.0000001,0.01,2457.61,0,1
bybit,USTCUSDT,USTC-USDT-SPOT,spot,0.00001,0.01,50.06,0,1
bybit,BNBUSDT,BNB-USDT-SPOT,spot,0.01,0.00001,0.00144,0,1
bybit,NEARUSDT,NEAR-USDT-SPOT,spot,0.001,0.01,0.19,0,1
bybit,SDUSDT,SD-USDT-SPOT,spot,0.0001,0.01,0.99,0,1
bybit,APEUSDT,APE-USDT-SPOT,spot,0.001,0.01,0.8,0,1
bybit,BTC3SUSDT,BTC3S-USDT-SPOT,spot,0.00001,0.0001,47.5512,0,1
bybit,BTC3LUSDT,BTC3L-USDT-SPOT,spot,0.0001,0.0001,0.1319,0,1
bybit,FIDAUSDT,FIDA-USDT-SPOT,spot,0.0001,0.01,3.62,0,1
bybit,MINAUSDT,MINA-USDT-SPOT,spot,0.0001,0.01,1.54,0,1
bybit,SCUSDT,SC-USDT-SPOT,spot,0.000001,0.01,169.87,0,1
bybit,RACAUSDT,RACA-USDT-SPOT,spot,0.00000001,0.01,4786.53,0,1
bybit,CAPSUSDT,CAPS-USDT-SPOT,spot,0.000001,0.01,197.79,0,1
bybit,STGUSDT,STG-USDT-SPOT,spot,0.0001,0.01,3.06,0,1
bybit,GLMRUSDT,GLMR-USDT-SPOT,spot,0.0001,0.01,3.76,0,1
bybit,MOVRUSDT,MOVR-USDT-SPOT,spot,0.001,0.01,0.07,0,1
bybit,WBTCUSDT,WBTC-USDT-SPOT,spot,0.01,0.000001,0.000011,0,1
bybit,XAVAUSDT,XAVA-USDT-SPOT,spot,0.0001,0.01,1.56,0,1
bybit,GMTUSDT,GMT-USDT-SPOT,spot,0.0001,0.01,7.13,0,1
bybit,GSTUSDT,GST-USDT-SPOT,spot,0.00001,0.01,56.15,0,1
bybit,CELOUSDT,CELO-USDT-SPOT,spot,0.0001,0.01,1.41,0,1
bybit,SFUNDUSDT,SFUND-USDT-SPOT,spot,0.001,0.01,0.66,0,1
bybit,LGXUSDT,LGX-USDT-SPOT,spot,0.0000001,0.01,1014.2,0,1
bybit,APEXUSDT,APEX-USDT-SPOT,spot,0.0001,0.01,0.63,0,1
bybit,CTCUSDT,CTC-USDT-SPOT,spot,0.0001,0.01,0.76,0,1
bybit,COTUSDT,COT-USDT-SPOT,spot,0.000001,0.01,76.96,0,1
bybit,FITFIUSDT,FITFI-USDT-SPOT,spot,0.000001,0.01,310.76,0,1
bybit,ETH3SUSDT,ETH3S-USDT-SPOT,spot,0.000001,0.0001,154.3687,0,1
bybit,ETH3LUSDT,ETH3L-USDT-SPOT,spot,0.0001,0.0001,0.5728,0,1
bybit,FAMEUSDT,FAME-USDT-SPOT,spot,0.0000001,0.01,3164.56,0,1
bybit,USDDUSDT,USDD-USDT-SPOT,spot,0.0001,0.01,1.01,0,1
bybit,OPUSDT,OP-USDT-SPOT,spot,0.001,0.01,0.52,0,1
bybit,LUNAUSDT,LUNA-USDT-SPOT,spot,0.0001,0.00001,2.21828,0,1
bybit,THNUSDT,THN-USDT-SPOT,spot,0.000001,0.01,761.62,0,1
bybit,VINUUSDT,VINU-USDT-SPOT,spot,0.000000000001,0.01,26079699.57,0,1
bybit,BELUSDT,BEL-USDT-SPOT,spot,0.0001,0.01,1.63,0,1
bybit,FORTUSDT,FORT-USDT-SPOT,spot,0.00001,0.01,7.83,0,1
bybit,WLKNUSDT,WLKN-USDT-SPOT,spot,0.000001,0.01,420.53,0,1
bybit,KONUSDT,KON-USDT-SPOT,spot,0.0000001,0.01,2633.66,0,1
bybit,OBXUSDT,OBX-USDT-SPOT,spot,0.00000001,0.01,15197.57,0,1
bybit,SEORUSDT,SEOR-USDT-SPOT,spot,0.0000001,0.01,1332.98,0,1
bybit,DOGEUSDC,DOGE-USDC-SPOT,spot,0.00001,0.1,3,0,1
bybit,EOSUSDC,EOS-USDC-SPOT,spot,0.0001,0.01,1.15,0,1
bybit,CUSDUSDT,CUSD-USDT-SPOT,spot,0.0001,0.01,1,0,1
bybit,GSTSUSDT,GSTS-USDT-SPOT,spot,0.000001,0.01,412.55,0,1
bybit,XETAUSDT,XETA-USDT-SPOT,spot,0.000001,0.01,315.86,0,1
bybit,FLOKIUSDT,FLOKI-USDT-SPOT,spot,0.00000001,0.1,5517.6,0,1
bybit,BABYDOGEUSDT,BABYDOGE-USDT-SPOT,spot,0.000000000001,0.1,258732212.2,0,1
bybit,STATUSDT,STAT-USDT-SPOT,spot,0.00001,0.01,12.26,0,1
bybit,DICEUSDT,DICE-USDT-SPOT,spot,0.000001,0.01,149.04,0,1
bybit,WAXPUSDT,WAXP-USDT-SPOT,spot,0.00001,0.01,21.88,0,1
bybit,ARUSDT,AR-USDT-SPOT,spot,0.01,0.01,0.06,0,1
bybit,KDAUSDT,KDA-USDT-SPOT,spot,0.0001,0.01,0.91,0,1
bybit,ROSEUSDT,ROSE-USDT-SPOT,spot,0.00001,0.01,11.27,0,1
bybit,PSGUSDT,PSG-USDT-SPOT,spot,0.0001,0.01,0.31,0,1
bybit,JUVUSDT,JUV-USDT-SPOT,spot,0.0001,0.01,0.6,0,1
bybit,INTERUSDT,INTER-USDT-SPOT,spot,0.0001,0.01,0.82,0,1
bybit,AFCUSDT,AFC-USDT-SPOT,spot,0.0001,0.01,1.23,0,1
bybit,CITYUSDT,CITY-USDT-SPOT,spot,0.0001,0.01,0.51,0,1
bybit,SOLOUSDT,SOLO-USDT-SPOT,spot,0.00001,0.01,2.28,0,1
bybit,AVAXUSDC,AVAX-USDC-SPOT,spot,0.01,0.001,0.025,0,1
bybit,ADAUSDC,ADA-USDC-SPOT,spot,0.0001,0.01,1.07,0,1
bybit,OPUSDC,OP-USDC-SPOT,spot,0.001,0.01,0.52,0,1
bybit,APEXUSDC,APEX-USDC-SPOT,spot,0.0001,0.01,0.63,0,1
bybit,TRXUSDC,TRX-USDC-SPOT,spot,0.0001,0.01,3.91,0,1
bybit,ICPUSDC,ICP-USDC-SPOT,spot,0.001,0.01,0.09,0,1
bybit,LINKUSDC,LINK-USDC-SPOT,spot,0.01,0.001,0.04,0,1
bybit,GMTUSDC,GMT-USDC-SPOT,spot,0.0001,0.01,7.13,0,1
bybit,CHZUSDC,CHZ-USDC-SPOT,spot,0.0001,0.01,10.62,0,1
bybit,SHIBUSDC,SHIB-USDC-SPOT,spot,0.00000001,0.1,42594.6,0,1
bybit,LDOUSDC,LDO-USDC-SPOT,spot,0.001,0.01,0.52,0,1
bybit,APEUSDC,APE-USDC-SPOT,spot,0.001,0.01,0.79,0,1
bybit,FILUSDC,FIL-USDC-SPOT,spot,0.001,0.01,0.19,0,1
bybit,CHRPUSDT,CHRP-USDT-SPOT,spot,0.000001,0.01,100.64,0,1
bybit,WWYUSDT,WWY-USDT-SPOT,spot,0.0000001,0.01,1212.13,0,1
bybit,SWEATUSDT,SWEAT-USDT-SPOT,spot,0.000001,0.01,149.93,0,1
bybit,DLCUSDT,DLC-USDT-SPOT,spot,0.00001,0.01,5.63,0,1
bybit,ETHWUSDT,ETHW-USDT-SPOT,spot,0.0001,0.01,0.3,0,1
bybit,INJUSDT,INJ-USDT-SPOT,spot,0.01,0.01,0.05,0,1
bybit,MPLXUSDT,MPLX-USDT-SPOT,spot,0.00001,0.01,3.7,0,1
bybit,AGLAUSDT,AGLA-USDT-SPOT,spot,0.000001,0.01,215.01,0,1
bybit,RONDUSDT,ROND-USDT-SPOT,spot,0.0000001,0.01,464.32,0,1
bybit,PUMLXUSDT,PUMLX-USDT-SPOT,spot,0.000001,0.01,303.31,0,1
bybit,APTUSDT,APT-USDT-SPOT,spot,0.01,0.01,0.11,0,1
bybit,APTUSDC,APT-USDC-SPOT,spot,0.01,0.01,0.11,0,1
bybit,MCRTUSDT,MCRT-USDT-SPOT,spot,0.0000001,0.01,869.57,0,1
bybit,MASKUSDT,MASK-USDT-SPOT,spot,0.001,0.01,0.31,0,1
bybit,ECOXUSDT,ECOX-USDT-SPOT,spot,0.00001,0.01,15.98,0,1
bybit,HFTUSDC,HFT-USDC-SPOT,spot,0.0001,0.01,4.42,0,1
bybit,HFTUSDT,HFT-USDT-SPOT,spot,0.0001,0.01,4.37,0,1
bybit,KCALUSDT,KCAL-USDT-SPOT,spot,0.00001,0.01,26.58,0,1
bybit,PEOPLEUSDT,PEOPLE-USDT-SPOT,spot,0.00001,0.01,21.53,0,1
bybit,TWTUSDT,TWT-USDT-SPOT,spot,0.0001,0.01,0.78,0,1
bybit,ORTUSDT,ORT-USDT-SPOT,spot,0.000001,0.01,254.46,0,1
bybit,HOOKUSDT,HOOK-USDT-SPOT,spot,0.0001,0.01,2.3,0,1
bybit,OASUSDT,OAS-USDT-SPOT,spot,0.000001,0.01,27.36,0,1
bybit,MAGICUSDT,MAGIC-USDT-SPOT,spot,0.0001,0.01,2.11,0,1
bybit,MEEUSDT,MEE-USDT-SPOT,spot,0.000001,0.01,86.65,0,1
bybit,TONUSDT,TON-USDT-SPOT,spot,0.001,0.01,0.18,0,1
bybit,BONKUSDT,BONK-USDT-SPOT,spot,0.00000001,0.1,29921.4,0,1
bybit,FLRUSDT,FLR-USDT-SPOT,spot,0.00001,0.01,35.5,0,1
bybit,TIMEUSDT,TIME-USDT-SPOT,spot,0.001,0.01,0.05,0,1
bybit,3PUSDT,3P-USDT-SPOT,spot,0.000000000001,0.1,189465706.8,0,1
bybit,RPLUSDT,RPL-USDT-SPOT,spot,0.001,0.01,0.08,0,1
bybit,SSVUSDT,SSV-USDT-SPOT,spot,0.01,0.01,0.05,0,1
bybit,FXSUSDT,FXS-USDT-SPOT,spot,0.001,0.01,0.25,0,1
bybit,COREUSDT,CORE-USDT-SPOT,spot,0.0001,0.01,0.87,0,1
bybit,RDNTUSDT,RDNT-USDT-SPOT,spot,0.00001,0.01,16,0,1
bybit,BLURUSDT,BLUR-USDT-SPOT,spot,0.0001,0.01,3.59,0,1
bybit,LISUSDT,LIS-USDT-SPOT,spot,0.0000001,0.01,1051.53,0,1
bybit,MDAOUSDT,MDAO-USDT-SPOT,spot,0.00001,0.01,17.23,0,1
bybit,ACSUSDT,ACS-USDT-SPOT,spot,0.0000001,0.01,626.06,0,1
bybit,HVHUSDT,HVH-USDT-SPOT,spot,0.000001,0.01,243.43,0,1
bybit,PIPUSDT,PIP-USDT-SPOT,spot,0.00001,0.01,31.77,0,1
bybit,PRIMEUSDT,PRIME-USDT-SPOT,spot,0.001,0.01,0.09,0,1
bybit,EVERUSDT,EVER-USDT-SPOT,spot,0.00001,0.01,54.98,0,1
bybit,VRAUSDT,VRA-USDT-SPOT,spot,0.000001,0.01,216.46,0,1
bybit,IDUSDT,ID-USDT-SPOT,spot,0.00001,0.01,2.11,0,1
bybit,ARBUSDC,ARB-USDC-SPOT,spot,0.0001,0.01,1.23,0,1
bybit,ARBUSDT,ARB-USDT-SPOT,spot,0.0001,0.01,1.23,0,1
bybit,XCADUSDT,XCAD-USDT-SPOT,spot,0.0001,0.01,3.37,0,1
bybit,MBXUSDT,MBX-USDT-SPOT,spot,0.0001,0.01,2.54,0,1
bybit,AXLUSDT,AXL-USDT-SPOT,spot,0.0001,0.01,1.23,0,1
bybit,CGPTUSDT,CGPT-USDT-SPOT,spot,0.0001,0.01,3.79,0,1
bybit,AGIUSDT,AGI-USDT-SPOT,spot,0.00001,0.01,6.08,0,1
bybit,SUIUSDT,SUI-USDT-SPOT,spot,0.0001,0.01,0.22,0,1
bybit,SUIUSDC,SUI-USDC-SPOT,spot,0.0001,0.01,0.22,0,1
bybit,MVLUSDT,MVL-USDT-SPOT,spot,0.000001,0.01,217.87,0,1
bybit,PEPEUSDT,PEPE-USDT-SPOT,spot,0.00000001,1,51932,0,1
bybit,LADYSUSDT,LADYS-USDT-SPOT,spot,0.00000000001,0.1,12061271.3,0,1
bybit,LMWRUSDT,LMWR-USDT-SPOT,spot,0.00001,0.01,3.34,0,1
bybit,BOBUSDT,BOB-USDT-SPOT,spot,0.00000001,0.1,40436.8,0,1
bybit,TOMIUSDT,TOMI-USDT-SPOT,spot,0.000001,0.01,55.68,0,1
bybit,KARATEUSDT,KARATE-USDT-SPOT,spot,0.0000001,0.01,1830.17,0,1
bybit,TURBOSUSDT,TURBOS-USDT-SPOT,spot,0.0000001,0.01,237.02,0,1
bybit,FMBUSDT,FMB-USDT-SPOT,spot,0.00001,0.01,63.82,0,1
bybit,TENETUSDT,TENET-USDT-SPOT,spot,0.000001,0.01,170.95,0,1
bybit,VELOUSDT,VELO-USDT-SPOT,spot,0.000001,0.01,33.71,0,1
bybit,ELDAUSDT,ELDA-USDT-SPOT,spot,0.000001,0.01,81.02,0,1
bybit,PENDLEUSDT,PENDLE-USDT-SPOT,spot,0.001,0.01,0.19,0,1
bybit,EGOUSDT,EGO-USDT-SPOT,spot,0.00001,0.01,63.34,0,1
bybit,NYMUSDT,NYM-USDT-SPOT,spot,0.00001,0.01,9.16,0,1
bybit,MNTUSDT,MNT-USDT-SPOT,spot,0.0001,0.01,0.81,0,1
bybit,MNTUSDC,MNT-USDC-SPOT,spot,0.0001,0.01,0.81,0,1
bybit,GSWIFTUSDT,GSWIFT-USDT-SPOT,spot,0.00001,0.01,11.49,0,1
bybit,SALDUSDT,SALD-USDT-SPOT,spot,0.0000001,0.01,1190.48,0,1
bybit,ARKMUSDT,ARKM-USDT-SPOT,spot,0.001,0.01,0.62,0,1
bybit,NEONUSDT,NEON-USDT-SPOT,spot,0.00001,0.01,2.48,0,1
bybit,WLDUSDC,WLD-USDC-SPOT,spot,0.001,0.01,0.43,0,1
bybit,WLDUSDT,WLD-USDT-SPOT,spot,0.001,0.01,0.43,0,1
bybit,PLANETUSDT,PLANET-USDT-SPOT,spot,0.000000001,0.01,297619.05,0,1
bybit,DSRUNUSDT,DSRUN-USDT-SPOT,spot,0.00001,0.01,60.25,0,1
bybit,SPARTAUSDT,SPARTA-USDT-SPOT,spot,0.00001,0.01,16.06,0,1
bybit,TAVAUSDT,TAVA-USDT-SPOT,spot,0.00001,0.01,42.5,0,1
bybit,SEILORUSDT,SEILOR-USDT-SPOT,spot,0.000001,0.01,86.37,0,1
bybit,SEIUSDT,SEI-USDT-SPOT,spot,0.0001,0.01,2.13,0,1
bybit,CYBERUSDT,CYBER-USDT-SPOT,spot,0.0001,0.01,0.28,0,1
bybit,ORDIUSDT,ORDI-USDT-SPOT,spot,0.01,0.01,0.04,0,1
bybit,KAVAUSDT,KAVA-USDT-SPOT,spot,0.0001,0.01,2.08,0,1
bybit,SAILUSDT,SAIL-USDT-SPOT,spot,0.0000001,0.01,261.87,0,1
bybit,PYUSDUSDT,PYUSD-USDT-SPOT,spot,0.0001,0.01,1,0,1
bybit,VEXTUSDT,VEXT-USDT-SPOT,spot,0.000001,0.01,66.63,0,1
bybit,CTTUSDT,CTT-USDT-SPOT,spot,0.0000001,0.01,1937.99,0,1
bybit,KASUSDT,KAS-USDT-SPOT,spot,0.00001,0.01,8.46,0,1
bybit,NESSUSDT,NESS-USDT-SPOT,spot,0.00001,0.01,25.65,0,1
bybit,FETUSDT,FET-USDT-SPOT,spot,0.001,0.01,0.72,0,1
bybit,LEVERUSDT,LEVER-USDT-SPOT,spot,0.000001,0.01,543.19,0,1
bybit,ZTXUSDT,ZTX-USDT-SPOT,spot,0.000001,0.01,157.98,0,1
bybit,JEFFUSDT,JEFF-USDT-SPOT,spot,0.000001,0.01,243.31,0,1
bybit,PPTUSDT,PPT-USDT-SPOT,spot,0.00001,0.01,26.05,0,1
bybit,TUSDUSDT,TUSD-USDT-SPOT,spot,0.0001,0.01,1,0,1
bybit,BEAMUSDT,BEAM-USDT-SPOT,spot,0.000001,0.01,33.1,0,1
bybit,POLUSDT,POL-USDT-SPOT,spot,0.0001,0.01,1.9,0,1
bybit,TIAUSDT,TIA-USDT-SPOT,spot,0.001,0.01,0.19,0,1
bybit,TOKENUSDT,TOKEN-USDT-SPOT,spot,0.00001,0.01,17.46,0,1
bybit,MEMEUSDT,MEME-USDT-SPOT,spot,0.00001,0.01,87.92,0,1
bybit,SHRAPUSDT,SHRAP-USDT-SPOT,spot,0.00001,0.01,30.87,0,1
bybit,RPKUSDT,RPK-USDT-SPOT,spot,0.000001,0.01,255.76,0,1
bybit,FLIPUSDT,FLIP-USDT-SPOT,spot,0.0001,0.01,0.88,0,1
bybit,VRTXUSDT,VRTX-USDT-SPOT,spot,0.00001,0.01,9.93,0,1
bybit,ROOTUSDT,ROOT-USDT-SPOT,spot,0.000001,0.01,29.29,0,1
bybit,PYTHUSDT,PYTH-USDT-SPOT,spot,0.0001,0.01,2.52,0,1
bybit,MLKUSDT,MLK-USDT-SPOT,spot,0.0001,0.01,3.85,0,1
bybit,KUBUSDT,KUB-USDT-SPOT,spot,0.0001,0.01,0.48,0,1
bybit,5IREUSDT,5IRE-USDT-SPOT,spot,0.000001,0.01,112.23,0,1
bybit,KCSUSDT,KCS-USDT-SPOT,spot,0.001,0.01,0.09,0,1
bybit,VANRYUSDT,VANRY-USDT-SPOT,spot,0.00001,0.01,8.3,0,1
bybit,INSPUSDT,INSP-USDT-SPOT,spot,0.000001,0.01,35.03,0,1
bybit,JTOUSDT,JTO-USDT-SPOT,spot,0.001,0.01,0.32,0,1
bybit,METHUSDT,METH-USDT-SPOT,spot,0.01,0.00001,0.00028,0,1
bybit,CBKUSDT,CBK-USDT-SPOT,spot,0.0001,0.01,1.38,0,1
bybit,ZIGUSDT,ZIG-USDT-SPOT,spot,0.00001,0.01,8.04,0,1
bybit,VPRUSDT,VPR-USDT-SPOT,spot,0.000001,0.01,428.45,0,1
bybit,TRCUSDT,TRC-USDT-SPOT,spot,0.000001,0.01,105.49,0,1
bybit,SEIUSDC,SEI-USDC-SPOT,spot,0.0001,0.01,2.13,0,1
bybit,FMCUSDT,FMC-USDT-SPOT,spot,0.0000001,0.01,1194.03,0,1
bybit,MYRIAUSDT,MYRIA-USDT-SPOT,spot,0.000001,0.01,397.62,0,1
bybit,AKIUSDT,AKI-USDT-SPOT,spot,0.000001,0.01,59.99,0,1
bybit,MBOXUSDT,MBOX-USDT-SPOT,spot,0.0001,0.01,4.74,0,1
bybit,IRLUSDT,IRL-USDT-SPOT,spot,0.00001,0.01,36.47,0,1
bybit,ARTYUSDT,ARTY-USDT-SPOT,spot,0.0001,0.01,1.04,0,1
bybit,GRAPEUSDT,GRAPE-USDT-SPOT,spot,0.0000001,0.01,1210.22,0,1
bybit,COQUSDT,COQ-USDT-SPOT,spot,0.0000000001,0.1,575043.2,0,1
bybit,AIOZUSDT,AIOZ-USDT-SPOT,spot,0.0001,0.01,1.04,0,1
bybit,GGUSDT,GG-USDT-SPOT,spot,0.00001,0.01,24.27,0,1
bybit,VICUSDT,VIC-USDT-SPOT,spot,0.0001,0.01,2.42,0,1
bybit,RATSUSDT,RATS-USDT-SPOT,spot,0.00000001,0.01,14471.79,0,1
bybit,SATSUSDT,SATS-USDT-SPOT,spot,0.0000000001,0.1,5376344.1,0,1
bybit,PORT3USDT,PORT3-USDT-SPOT,spot,0.00001,0.01,24.49,0,1
bybit,XAIUSDT,XAI-USDT-SPOT,spot,0.0001,0.01,3.91,0,1
bybit,ONDOUSDT,ONDO-USDT-SPOT,spot,0.0001,0.01,0.59,0,1
bybit,FARUSDT,FAR-USDT-SPOT,spot,0.000001,0.01,78.5,0,1
bybit,SQRUSDT,SQR-USDT-SPOT,spot,0.00001,0.01,29,0,1
bybit,DUELUSDT,DUEL-USDT-SPOT,spot,0.000001,0.01,282.57,0,1
bybit,APPUSDT,APP-USDT-SPOT,spot,0.000001,0.01,161.27,0,1
bybit,SAROSUSDT,SAROS-USDT-SPOT,spot,0.000001,0.01,46.02,0,1
bybit,USDYUSDT,USDY-USDT-SPOT,spot,0.0001,0.01,0.94,0,1
bybit,MANTAUSDT,MANTA-USDT-SPOT,spot,0.001,0.01,1.06,0,1
bybit,MYROUSDT,MYRO-USDT-SPOT,spot,0.00001,0.01,13.97,0,1
bybit,GTAIUSDT,GTAI-USDT-SPOT,spot,0.0001,0.01,1.25,0,1
bybit,DMAILUSDT,DMAIL-USDT-SPOT,spot,0.0001,0.01,4.63,0,1
bybit,AFGUSDT,AFG-USDT-SPOT,spot,0.000001,0.01,86.96,0,1
bybit,DYMUSDT,DYM-USDT-SPOT,spot,0.0001,0.01,0.65,0,1
bybit,ZETAUSDT,ZETA-USDT-SPOT,spot,0.0001,0.01,1.64,0,1
bybit,JUPUSDT,JUP-USDT-SPOT,spot,0.0001,0.01,1.12,0,1
bybit,MXMUSDT,MXM-USDT-SPOT,spot,0.000001,0.01,101.53,0,1
bybit,DEFIUSDT,DEFI-USDT-SPOT,spot,0.00001,0.01,40.2,0,1
bybit,FIREUSDT,FIRE-USDT-SPOT,spot,0.0001,0.01,1.79,0,1
bybit,MAVIAUSDT,MAVIA-USDT-SPOT,spot,0.0001,0.01,0.84,0,1
bybit,PURSEUSDT,PURSE-USDT-SPOT,spot,0.0000001,0.01,8097.17,0,1
bybit,BCUTUSDT,BCUT-USDT-SPOT,spot,0.00001,0.01,12.86,0,1
bybit,ALTUSDT,ALT-USDT-SPOT,spot,0.00001,0.01,7.94,0,1
bybit,HTXUSDT,HTX-USDT-SPOT,spot,0.000000001,0.01,450045.01,0,1
bybit,CSPRUSDT,CSPR-USDT-SPOT,spot,0.00001,0.01,55.31,0,1
bybit,STRKUSDC,STRK-USDC-SPOT,spot,0.0001,0.01,1.97,0,1
bybit,STRKUSDT,STRK-USDT-SPOT,spot,0.0001,0.01,1.97,0,1
bybit,CPOOLUSDT,CPOOL-USDT-SPOT,spot,0.00001,0.01,1.97,0,1
bybit,QORPOUSDT,QORPO-USDT-SPOT,spot,0.00001,0.01,5.6,0,1
bybit,BBLUSDT,BBL-USDT-SPOT,spot,0.000001,0.01,181.16,0,1
bybit,SQTUSDT,SQT-USDT-SPOT,spot,0.000001,0.01,200.41,0,1
bybit,PORTALUSDT,PORTAL-USDT-SPOT,spot,0.0001,0.01,2.95,0,1
bybit,AEGUSDT,AEG-USDT-SPOT,spot,0.000001,0.01,105.71,0,1
bybit,SCAUSDT,SCA-USDT-SPOT,spot,0.0001,0.01,3.16,0,1
bybit,AEVOUSDT,AEVO-USDT-SPOT,spot,0.0001,0.01,2.54,0,1
bybit,NIBIUSDT,NIBI-USDT-SPOT,spot,0.00001,0.01,17.74,0,1
bybit,STARUSDT,STAR-USDT-SPOT,spot,0.00001,0.01,20.69,0,1
bybit,NGLUSDT,NGL-USDT-SPOT,spot,0.00001,0.01,8.27,0,1
bybit,ZENDUSDT,ZEND-USDT-SPOT,spot,0.00001,0.01,8.73,0,1
bybit,BOMEUSDT,BOME-USDT-SPOT,spot,0.000001,0.01,149.19,0,1
bybit,VENOMUSDT,VENOM-USDT-SPOT,spot,0.00001,0.01,17.22,0,1
bybit,ZKJUSDT,ZKJ-USDT-SPOT,spot,0.0001,0.01,0.51,0,1
bybit,ETHFIUSDT,ETHFI-USDT-SPOT,spot,0.001,0.01,0.47,0,1
bybit,FLTUSDT,FLT-USDT-SPOT,spot,0.0001,0.01,3.04,0,1
bybit,NAKAUSDT,NAKA-USDT-SPOT,spot,0.0001,0.01,0.92,0,1
bybit,GMRXUSDT,GMRX-USDT-SPOT,spot,0.0000001,0.01,1314.07,0,1
bybit,APRSUSDT,APRS-USDT-SPOT,spot,0.00001,0.01,8.08,0,1
bybit,WENUSDT,WEN-USDT-SPOT,spot,0.00000001,0.01,10183.3,0,1
bybit,BRAWLUSDT,BRAWL-USDT-SPOT,spot,0.0000001,0.01,2331.55,0,1
bybit,DEGENUSDT,DEGEN-USDT-SPOT,spot,0.000001,0.01,86.36,0,1
bybit,BONUSUSDT,BONUS-USDT-SPOT,spot,0.00001,0.01,28.02,0,1
bybit,ENAUSDT,ENA-USDT-SPOT,spot,0.0001,0.01,0.95,0,1
bybit,USDEUSDT,USDE-USDT-SPOT,spot,0.0001,0.01,1.01,0,1
bybit,VELARUSDT,VELAR-USDT-SPOT,spot,0.00001,0.01,16.11,0,1
bybit,XARUSDT,XAR-USDT-SPOT,spot,0.00001,0.01,50.16,0,1
bybit,WUSDT,W-USDT-SPOT,spot,0.0001,0.01,3.39,0,1
bybit,EVERYUSDT,EVERY-USDT-SPOT,spot,0.000001,0.01,296.74,0,1
bybit,MOJOUSDT,MOJO-USDT-SPOT,spot,0.00001,0.01,36.64,0,1
bybit,G3USDT,G3-USDT-SPOT,spot,0.00001,0.01,16.93,0,1
bybit,ESEUSDT,ESE-USDT-SPOT,spot,0.00001,0.01,35.43,0,1
bybit,TNSRUSDT,TNSR-USDT-SPOT,spot,0.0001,0.01,2.04,0,1
bybit,MASAUSDT,MASA-USDT-SPOT,spot,0.00001,0.01,7.1,0,1
bybit,FOXYUSDT,FOXY-USDT-SPOT,spot,0.000001,0.01,85.39,0,1
